start_timestamp,end_timestamp,ASIN,purchased_marketplace,preferred_marketplace,device_family,device_serial_number,device_software_version,content_type,total_reading_millis,    pageflips
2024-07-07T20:38:38Z,2024-07-07T20:40:45Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,127000,25
2024-07-07T20:41:42Z,2024-07-07T20:42:39Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,56100,4
2024-07-07T20:43:39Z,2024-07-07T20:59:30Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,951200,46
2024-07-07T20:59:37Z,2024-07-07T21:09:26Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,589400,38
2024-07-07T21:09:38Z,2024-07-07T21:17:33Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,475300,37
2024-07-07T21:19:53Z,2024-07-07T21:26:24Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,390500,31
2024-07-07T21:38:50Z,2024-07-07T21:43:43Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,293000,29
2024-07-07T21:43:58Z,2024-07-07T21:46:58Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,179700,13
2024-07-07T21:47:15Z,2024-07-07T21:49:59Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,164200,34
2024-07-08T06:07:18Z,2024-07-08T06:07:29Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,10700,2
2024-07-08T06:10:39Z,2024-07-08T06:10:42Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,3100,4
2024-07-08T06:11:35Z,2024-07-08T06:12:54Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,78300,6
2024-07-08T06:13:00Z,2024-07-08T06:13:50Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,49900,2
2024-07-08T07:37:07Z,2024-07-08T07:49:47Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,760200,19
2024-07-08T07:51:52Z,2024-07-08T07:53:41Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,109000,6
2024-07-08T07:57:01Z,2024-07-08T08:01:26Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,265900,3
2024-07-08T08:17:11Z,2024-07-08T08:18:45Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,94200,5
2024-07-08T08:19:55Z,2024-07-08T08:19:59Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,3700,1
