start_timestamp,end_timestamp,ASIN,purchased_marketplace,preferred_marketplace,device_family,device_serial_number,device_software_version,content_type,total_reading_millis,    pageflips
2024-10-04T15:27:51Z,2024-10-04T16:12:56Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,2704200,282
2024-10-04T16:13:34Z,2024-10-04T16:22:59Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,564500,52
2024-10-04T16:24:19Z,2024-10-04T16:28:45Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,265700,23
2024-10-04T16:28:59Z,2024-10-04T16:29:06Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,7100,1
2024-10-04T16:29:27Z,2024-10-04T16:29:41Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,14000,2
2024-10-04T16:30:33Z,2024-10-04T16:32:30Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,117000,9
2024-10-04T16:33:03Z,2024-10-04T16:33:23Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,20500,5
2024-10-04T16:33:50Z,2024-10-04T16:43:50Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,599900,31
2024-10-04T16:49:50Z,2024-10-04T17:18:10Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,1699700,156
2024-10-04T17:47:02Z,2024-10-04T18:29:17Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,2534900,245
2024-10-04T18:29:36Z,2024-10-04T18:34:04Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,267800,53
